Station,District,Latitude,Longitude,timestamp,month,day_of_year,rainfall_mm,rainfall_previous,rainfall_3_obs,rainfall_6_obs,river_level,river_level_change,river_level_rolling_mean_3,river_level_rolling_max_6
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2023-07-07 02:00:00,7,188,1.0,1.0,3.0,7.0,2.569,-0.0040000000000000036,2.5596666666666663,2.618
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2023-07-07 03:00:00,7,188,1.0,1.0,3.0,6.0,2.609,0.040000000000000036,2.5836666666666663,2.609
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2023-07-07 08:00:00,7,188,1.0,1.0,3.0,6.0,2.697,0.08800000000000008,2.6249999999999996,2.697
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2023-07-07 09:00:00,7,188,1.0,1.0,3.0,6.0,2.694,-0.0030000000000001137,2.6666666666666665,2.697
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2023-07-07 10:00:00,7,188,1.0,1.0,3.0,6.0,2.71,0.016000000000000014,2.700333333333333,2.71
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-03-24 14:00:00,3,83,7.0,0.0,7.0,7.0,0.042,0.0,0.042,0.042
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-03-25 06:00:00,3,84,3.0,7.0,10.0,10.0,0.007,-0.035,0.0245,0.042
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-03-25 07:00:00,3,84,11.0,3.0,21.0,21.0,0.007,0.0,0.018666666666666668,0.042
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-03-25 08:00:00,3,84,3.5,11.0,17.5,24.5,0.007,0.0,0.007,0.042
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-03-25 22:00:00,3,84,2.0,3.5,16.5,26.5,0.02,0.013000000000000001,0.011333333333333334,0.042
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-03-25 23:00:00,3,84,0.5,2.0,6.0,27.0,0.018,-0.0020000000000000018,0.015,0.042
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-03-26 16:00:00,3,85,0.5,0.5,3.0,20.5,0.122,0.104,0.05333333333333334,0.122
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-03-26 17:00:00,3,85,4.5,0.5,5.5,22.0,0.122,0.0,0.08733333333333333,0.122
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-03-27 10:00:00,3,86,0.5,4.5,5.5,11.5,0.187,0.065,0.14366666666666666,0.187
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-03-31 01:00:00,3,90,1.0,0.5,6.0,9.0,0.25,0.063,0.18633333333333332,0.25
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-01 01:00:00,4,91,0.5,1.0,2.0,7.5,0.303,0.05299999999999999,0.24666666666666667,0.303
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-02 04:00:00,4,92,0.5,0.5,2.0,7.5,0.522,0.21900000000000003,0.35833333333333334,0.522
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-03 06:00:00,4,93,1.0,0.5,2.0,8.0,0.412,-0.11000000000000004,0.4123333333333333,0.522
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-04 02:00:00,4,94,0.5,1.0,2.0,4.0,0.428,0.016000000000000014,0.454,0.522
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-04 10:00:00,4,94,0.5,0.5,2.0,4.0,0.435,0.007000000000000006,0.425,0.522
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-04 23:00:00,4,94,1.0,0.5,2.0,4.0,0.722,0.287,0.5283333333333333,0.722
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-05 06:00:00,4,95,0.5,1.0,2.0,4.0,0.811,0.08900000000000008,0.656,0.811
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-05 13:00:00,4,95,0.5,0.5,2.0,4.0,0.771,-0.040000000000000036,0.7680000000000001,0.811
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-06 02:00:00,4,96,0.5,0.5,1.5,3.5,0.738,-0.03300000000000003,0.7733333333333334,0.811
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-06 09:00:00,4,96,0.5,0.5,1.5,3.5,0.86,0.122,0.7896666666666667,0.86
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-06 20:00:00,4,96,0.5,0.5,1.5,3.5,0.675,-0.18499999999999994,0.7576666666666667,0.86
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-07 08:00:00,4,97,1.0,0.5,2.0,3.5,0.672,-0.0030000000000000027,0.7356666666666666,0.86
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-04-07 14:00:00,4,97,1.0,1.0,2.5,4.0,0.748,0.07599999999999996,0.6983333333333334,0.86
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-05-15 02:00:00,5,135,1.0,1.0,3.0,4.5,0.811,0.06300000000000006,0.7436666666666666,0.86
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-05-15 04:00:00,5,135,8.0,1.0,10.0,12.0,1.016,0.20499999999999996,0.8583333333333334,1.016
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-05-15 05:00:00,5,135,5.5,8.0,14.5,17.0,1.016,0.0,0.9476666666666667,1.016
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-05-15 06:00:00,5,135,26.0,5.5,39.5,42.5,1.156,0.1399999999999999,1.0626666666666666,1.156
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-05-15 13:00:00,5,135,0.5,26.0,32.0,42.0,1.147,-0.008999999999999897,1.1063333333333334,1.156
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-05-15 14:00:00,5,135,1.5,0.5,28.0,42.5,1.147,0.0,1.1500000000000001,1.156
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-05-16 03:00:00,5,136,1.0,1.5,3.0,42.5,1.342,0.19500000000000006,1.212,1.342
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-05-17 23:00:00,5,137,2.0,1.0,4.5,36.5,1.44,0.09799999999999986,1.3096666666666668,1.44
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-05-18 08:00:00,5,138,1.0,2.0,4.0,32.0,1.444,0.0040000000000000036,1.4086666666666667,1.444
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-05-19 21:00:00,5,139,0.5,1.0,3.5,6.5,1.228,-0.21599999999999997,1.3706666666666667,1.444
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-05-20 04:30:00,5,140,130.5,0.5,132.0,136.5,1.199,-0.028999999999999915,1.290333333333333,1.444
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-06 05:00:00,6,157,1.5,130.5,132.5,136.5,0.773,-0.42600000000000005,1.0666666666666667,1.444
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-06 06:00:00,6,157,0.5,1.5,132.5,136.0,0.787,0.014000000000000012,0.9196666666666667,1.444
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-06 09:00:00,6,157,3.5,0.5,5.5,137.5,0.885,0.09799999999999998,0.8150000000000001,1.444
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-06 10:00:00,6,157,9.0,3.5,13.0,145.5,0.885,0.0,0.8523333333333333,1.228
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-06 11:00:00,6,157,3.0,9.0,15.5,148.0,0.885,0.0,0.885,1.199
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-07 13:00:00,6,158,0.5,3.0,12.5,18.0,0.85,-0.03500000000000003,0.8733333333333334,0.885
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-12 05:00:00,6,163,0.5,0.5,4.0,17.0,0.736,-0.11399999999999999,0.8236666666666667,0.885
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-15 00:00:00,6,166,3.0,0.5,4.0,19.5,1.12,0.3840000000000001,0.9020000000000001,1.12
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-15 02:00:00,6,166,2.5,3.0,6.0,18.5,1.154,0.03399999999999981,1.0033333333333332,1.154
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-15 04:00:00,6,166,1.0,2.5,6.5,10.5,1.166,0.01200000000000001,1.1466666666666667,1.166
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-15 05:00:00,6,166,0.5,1.0,4.0,8.0,1.185,0.019000000000000128,1.1683333333333332,1.185
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-15 07:00:00,6,166,3.0,0.5,4.5,10.5,1.185,0.0,1.1786666666666668,1.185
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-15 08:00:00,6,166,1.0,3.0,4.5,11.0,1.247,0.062000000000000055,1.2056666666666669,1.247
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-06-15 10:00:00,6,166,5.5,1.0,9.5,13.5,1.247,0.0,1.2263333333333335,1.247
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 08:00:00,7,187,1.0,5.5,7.5,12.0,0.234,-1.0130000000000001,0.9093333333333335,1.247
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 09:00:00,7,187,1.0,1.0,7.5,12.0,0.234,0.0,0.5716666666666668,1.247
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 10:00:00,7,187,2.0,1.0,4.0,13.5,0.242,0.00799999999999998,0.23666666666666672,1.247
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 11:00:00,7,187,3.0,2.0,6.0,13.5,0.245,0.0030000000000000027,0.24033333333333343,1.247
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 12:00:00,7,187,3.0,3.0,8.0,15.5,0.253,0.008000000000000007,0.24666666666666673,1.247
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 13:00:00,7,187,2.0,3.0,8.0,12.0,0.258,0.0050000000000000044,0.25200000000000006,0.258
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 14:00:00,7,187,2.0,2.0,7.0,13.0,0.26,0.0020000000000000018,0.25700000000000006,0.26
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 15:00:00,7,187,1.0,2.0,5.0,13.0,0.255,-0.0050000000000000044,0.25766666666666677,0.26
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 16:00:00,7,187,1.0,1.0,4.0,12.0,0.25,-0.0050000000000000044,0.25500000000000006,0.26
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 17:00:00,7,187,1.0,1.0,3.0,10.0,0.25,0.0,0.25166666666666676,0.26
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 19:00:00,7,187,1.0,1.0,3.0,8.0,0.266,0.016000000000000014,0.2553333333333334,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-06 23:00:00,7,187,1.0,1.0,3.0,7.0,0.262,-0.0040000000000000036,0.2593333333333334,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 06:00:00,7,193,1.0,1.0,3.0,6.0,0.256,-0.006000000000000005,0.2613333333333334,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 07:00:00,7,193,1.0,1.0,3.0,6.0,0.256,0.0,0.25800000000000006,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 09:00:00,7,193,1.0,1.0,3.0,6.0,0.269,0.013000000000000012,0.2603333333333334,0.269
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 12:00:00,7,193,1.0,1.0,3.0,6.0,0.359,0.08999999999999997,0.29466666666666674,0.359
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 00:00:00,7,195,2.0,1.0,4.0,7.0,0.252,-0.10699999999999998,0.2933333333333334,0.359
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 01:00:00,7,195,1.0,2.0,4.0,7.0,0.247,-0.0050000000000000044,0.2860000000000001,0.359
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 02:00:00,7,195,1.0,1.0,4.0,7.0,0.245,-0.0020000000000000018,0.24800000000000008,0.359
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 06:00:00,7,198,1.0,1.0,3.0,7.0,0.119,-0.126,0.20366666666666675,0.359
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 07:00:00,7,198,1.0,1.0,3.0,7.0,0.127,0.008000000000000007,0.16366666666666674,0.359
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 08:00:00,7,198,3.0,1.0,5.0,9.0,0.191,0.064,0.14566666666666675,0.252
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 09:00:00,7,198,7.0,3.0,11.0,14.0,0.33,0.139,0.21600000000000008,0.33
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 10:00:00,7,198,6.0,7.0,16.0,19.0,0.322,-0.008000000000000007,0.2810000000000001,0.33
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 11:00:00,7,198,5.0,6.0,18.0,23.0,0.364,0.04199999999999998,0.3386666666666667,0.364
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 12:00:00,7,198,4.0,5.0,15.0,26.0,0.375,0.01100000000000001,0.35366666666666674,0.375
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 13:00:00,7,198,3.0,4.0,12.0,28.0,0.366,-0.009000000000000008,0.3683333333333334,0.375
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 14:00:00,7,198,2.0,3.0,9.0,27.0,0.35,-0.016000000000000014,0.36366666666666675,0.375
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 15:00:00,7,198,2.0,2.0,7.0,22.0,0.388,0.038000000000000034,0.3680000000000001,0.388
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 16:00:00,7,198,2.0,2.0,6.0,18.0,0.381,-0.007000000000000006,0.37300000000000005,0.388
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 17:00:00,7,198,2.0,2.0,6.0,15.0,0.377,-0.0040000000000000036,0.3820000000000001,0.388
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 18:00:00,7,198,2.0,2.0,6.0,13.0,0.368,-0.009000000000000008,0.37533333333333335,0.388
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 19:00:00,7,198,4.0,2.0,8.0,14.0,0.348,-0.020000000000000018,0.3643333333333334,0.388
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 20:00:00,7,198,5.0,4.0,11.0,17.0,0.33,-0.01799999999999996,0.34866666666666674,0.388
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 21:00:00,7,198,5.0,5.0,14.0,20.0,0.311,-0.019000000000000017,0.3296666666666668,0.381
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 22:00:00,7,198,4.0,5.0,14.0,22.0,0.322,0.01100000000000001,0.32100000000000006,0.377
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 23:00:00,7,198,3.0,4.0,12.0,23.0,0.296,-0.026000000000000023,0.30966666666666676,0.368
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 00:00:00,7,199,2.0,3.0,9.0,23.0,0.291,-0.0050000000000000044,0.3030000000000001,0.348
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 01:00:00,7,199,2.0,2.0,7.0,21.0,0.302,0.01100000000000001,0.2963333333333334,0.33
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 02:00:00,7,199,2.0,2.0,6.0,18.0,0.307,0.0050000000000000044,0.30000000000000004,0.322
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 03:00:00,7,199,2.0,2.0,6.0,15.0,0.297,-0.010000000000000009,0.30200000000000005,0.322
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 04:00:00,7,199,1.0,2.0,5.0,12.0,0.306,0.009000000000000008,0.3033333333333334,0.307
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 05:00:00,7,199,1.0,1.0,4.0,10.0,0.29,-0.016000000000000014,0.29766666666666675,0.307
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 06:00:00,7,199,1.0,1.0,3.0,9.0,0.292,0.0020000000000000018,0.2960000000000001,0.307
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 07:00:00,7,199,1.0,1.0,3.0,8.0,0.278,-0.013999999999999957,0.28666666666666674,0.307
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 08:00:00,7,199,1.0,1.0,3.0,7.0,0.276,-0.0020000000000000018,0.2820000000000001,0.306
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 09:00:00,7,199,1.0,1.0,3.0,6.0,0.268,-0.008000000000000007,0.2740000000000001,0.306
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 10:00:00,7,199,1.0,1.0,3.0,6.0,0.266,-0.0020000000000000018,0.2700000000000001,0.292
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 11:00:00,7,199,1.0,1.0,3.0,6.0,0.256,-0.010000000000000009,0.2633333333333334,0.292
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 12:00:00,7,199,1.0,1.0,3.0,6.0,0.254,-0.0020000000000000018,0.25866666666666677,0.278
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 13:00:00,7,199,1.0,1.0,3.0,6.0,0.25,-0.0040000000000000036,0.2533333333333334,0.276
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 14:00:00,7,199,1.0,1.0,3.0,6.0,0.266,0.016000000000000014,0.25666666666666677,0.268
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 15:00:00,7,199,1.0,1.0,3.0,6.0,0.263,-0.0030000000000000027,0.25966666666666677,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 16:00:00,7,199,1.0,1.0,3.0,6.0,0.257,-0.006000000000000005,0.26200000000000007,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 17:00:00,7,199,1.0,1.0,3.0,6.0,0.245,-0.01200000000000001,0.25500000000000006,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 18:00:00,7,199,1.0,1.0,3.0,6.0,0.251,0.006000000000000005,0.25100000000000006,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 19:00:00,7,199,1.0,1.0,3.0,6.0,0.251,0.0,0.24900000000000008,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 21:00:00,7,199,1.0,1.0,3.0,6.0,0.266,0.015000000000000013,0.25600000000000006,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 22:00:00,7,199,1.0,1.0,3.0,6.0,0.255,-0.01100000000000001,0.2573333333333334,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 23:00:00,7,199,1.0,1.0,3.0,6.0,0.251,-0.0040000000000000036,0.2573333333333334,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 01:00:00,7,200,1.0,1.0,3.0,6.0,0.26,0.009000000000000008,0.2553333333333334,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 02:00:00,7,200,1.0,1.0,3.0,6.0,0.261,0.0010000000000000009,0.2573333333333334,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 04:00:00,7,200,1.0,1.0,3.0,6.0,0.26,-0.0010000000000000009,0.2603333333333334,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 05:00:00,7,200,1.0,1.0,3.0,6.0,0.237,-0.02300000000000002,0.25266666666666676,0.261
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 07:00:00,7,200,1.0,1.0,3.0,6.0,0.232,-0.004999999999999977,0.24300000000000008,0.261
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 09:00:00,7,200,1.0,1.0,3.0,6.0,0.236,0.003999999999999976,0.23500000000000007,0.261
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 10:00:00,7,200,1.0,1.0,3.0,6.0,0.233,-0.002999999999999975,0.23366666666666677,0.261
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 12:00:00,7,200,1.0,1.0,3.0,6.0,0.227,-0.006000000000000005,0.2320000000000001,0.26
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 14:00:00,7,200,1.0,1.0,3.0,6.0,0.242,0.014999999999999986,0.2340000000000001,0.242
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 10:00:00,7,201,1.0,1.0,3.0,6.0,0.239,-0.0030000000000000027,0.23600000000000007,0.242
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 15:00:00,7,201,1.0,1.0,3.0,6.0,0.206,-0.033,0.2290000000000001,0.242
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 19:00:00,7,201,1.0,1.0,3.0,6.0,0.21,0.0040000000000000036,0.2183333333333334,0.242
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-21 01:00:00,7,202,1.0,1.0,3.0,6.0,0.195,-0.014999999999999986,0.20366666666666675,0.242
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-21 07:00:00,7,202,1.0,1.0,3.0,6.0,0.212,0.016999999999999987,0.20566666666666675,0.242
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-21 13:00:00,7,202,1.0,1.0,3.0,6.0,0.304,0.092,0.2370000000000001,0.304
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-21 18:00:00,7,202,1.0,1.0,3.0,6.0,0.326,0.02200000000000002,0.28066666666666673,0.326
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-21 23:00:00,7,202,1.0,1.0,3.0,6.0,0.298,-0.028000000000000025,0.3093333333333334,0.326
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-22 07:00:00,7,203,1.0,1.0,3.0,6.0,0.377,0.07900000000000001,0.3336666666666667,0.377
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-23 00:00:00,7,204,1.0,1.0,3.0,6.0,0.373,-0.0040000000000000036,0.34933333333333344,0.377
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-24 10:00:00,7,205,1.0,1.0,3.0,6.0,0.295,-0.07800000000000001,0.3483333333333334,0.377
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-26 04:00:00,7,207,1.0,1.0,3.0,6.0,0.547,0.25200000000000006,0.4050000000000001,0.547
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-29 06:00:00,7,210,1.0,1.0,3.0,6.0,0.553,0.006000000000000005,0.4650000000000001,0.553
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 08:00:00,9,255,2.0,1.0,4.0,7.0,0.462,-0.09100000000000003,0.5206666666666667,0.553
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 09:00:00,9,255,1.0,2.0,4.0,7.0,0.468,0.006000000000000005,0.49433333333333335,0.553
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 10:00:00,9,255,0.5,1.0,3.5,6.5,0.465,-0.0030000000000000027,0.4650000000000001,0.553
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 11:00:00,9,255,0.5,0.5,2.0,6.0,0.465,0.0,0.46600000000000014,0.553
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 12:00:00,9,255,0.5,0.5,1.5,5.5,0.441,-0.02400000000000002,0.4570000000000001,0.553
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 13:00:00,9,255,64.0,0.5,65.0,68.5,0.46,0.019000000000000017,0.45533333333333337,0.468
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-13 00:00:00,9,256,1.0,64.0,65.5,67.5,0.437,-0.02300000000000002,0.4460000000000001,0.468
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-13 06:00:00,9,256,0.5,1.0,65.5,67.0,0.514,0.07700000000000001,0.47033333333333344,0.514
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-13 21:00:00,9,256,1.0,0.5,2.5,67.5,0.637,0.123,0.5293333333333334,0.637
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-20 04:00:00,9,263,1.0,1.0,2.5,68.0,0.546,-0.09099999999999997,0.5656666666666668,0.637
